"VAMP_score","data"
1.005651172,"pred"
0.501896281,"pred"
0.501896281,"pred"
0.501896281,"pred"
0.878853966,"pred"
0.878853966,"pred"
0.878853966,"pred"
0.878853966,"pred"
0.434919228,"pred"
1.192323926,"pred"
1.192323926,"pred"
1.192323926,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.107021835,"pred"
1.107021835,"pred"
1.222830461,"pred"
1.120112996,"pred"
1.150357767,"pred"
1.150357767,"pred"
1.150357767,"pred"
1.150357767,"pred"
1.150357767,"pred"
1.150357767,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.790698909,"pred"
0.790698909,"pred"
0.967743028,"pred"
0.743090136,"pred"
0.743090136,"pred"
0.999188825999999,"pred"
0.999188825999999,"pred"
0.999188825999999,"pred"
0.999188825999999,"pred"
0.999188825999999,"pred"
0.999188825999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.695823094,"pred"
0.695823094,"pred"
0.833277464,"pred"
1.014266712,"pred"
1.014266712,"pred"
0.681823695,"pred"
0.681823695,"pred"
0.681823695,"pred"
0.681823695,"pred"
0.628925789,"pred"
0.628925789,"pred"
0.817563803,"pred"
0.817563803,"pred"
0.817563803,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.356731718,"pred"
0.356731718,"pred"
0.356731718,"pred"
0.356731718,"pred"
0.356731718,"pred"
0.613827208,"pred"
0.613827208,"pred"
0.613827208,"pred"
0.613827208,"pred"
0.903112264,"pred"
0.903112264,"pred"
0.802115285,"pred"
0.802115285,"pred"
0.802115285,"pred"
0.802115285,"pred"
0.533193414,"pred"
0.533193414,"pred"
0.533193414,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.279471748,"pred"
0.279471748,"pred"
0.279471748,"pred"
0.57630926,"pred"
0.57630926,"pred"
0.57630926,"pred"
0.57630926,"pred"
0.377949791,"pred"
0.377949791,"pred"
0.377949791,"pred"
0.377949791,"pred"
0.377949791,"pred"
0.299430863999999,"pred"
0.299430863999999,"pred"
0.790362657999999,"pred"
0.790362657999999,"pred"
0.790362657999999,"pred"
0.790362657999999,"pred"
0.790362657999999,"pred"
0.790362657999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.210270328,"pred"
0.210270328,"pred"
0.210270328,"pred"
0.210270328,"pred"
0.210270328,"pred"
0.234710831999999,"pred"
0.234710831999999,"pred"
0.234710831999999,"pred"
0.234710831999999,"pred"
0.595291481,"pred"
0.595291481,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.993474324,"pred"
0.993474324,"pred"
0.993474324,"pred"
0.190994041,"pred"
0.190994041,"pred"
0.190994041,"pred"
0.408220177,"pred"
0.232655303,"pred"
0.863356453,"pred"
0.879542152,"pred"
0.879542152,"pred"
0.879542152,"pred"
0.879542152,"pred"
0.926273955,"pred"
0.926273955,"pred"
0.908648225,"pred"
0.908648225,"pred"
0.908648225,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.898495857,"pred"
0.898495857,"pred"
0.898495857,"pred"
0.898495857,"pred"
0.898495857,"pred"
0.83244339,"pred"
0.83244339,"pred"
0.83244339,"pred"
0.83244339,"pred"
0.889052615,"pred"
0.889052615,"pred"
0.676880418,"pred"
0.676880418,"pred"
0.676880418,"pred"
0.676880418,"pred"
0.676880418,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.818117425999999,"pred"
0.818117425999999,"pred"
0.818117425999999,"pred"
0.239096771,"pred"
0.239096771,"pred"
0.239096771,"pred"
0.310628146999999,"pred"
0.310628146999999,"pred"
0.310628146999999,"pred"
0.310628146999999,"pred"
0.173295345,"pred"
0.624761261,"pred"
0.624761261,"pred"
0.624761261,"pred"
0.624761261,"pred"
0.624761261,"pred"
0.432918727,"pred"
0.432918727,"pred"
0.779511223,"pred"
0.779511223,"pred"
0.779511223,"pred"
0.779511223,"pred"
0.779511223,"pred"
0.779511223,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.381883346,"pred"
0.381883346,"pred"
0.381883346,"pred"
0.381883346,"pred"
0.381883346,"pred"
0.34092317,"pred"
0.34092317,"pred"
0.34092317,"pred"
0.34092317,"pred"
0.762001847,"pred"
0.762001847,"pred"
0.801229240999999,"pred"
0.801229240999999,"pred"
0.801229240999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.508049774,"pred"
0.508049774,"pred"
0.306293702,"pred"
0.684467495999999,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.566351499,"pred"
0.301042236,"pred"
0.301042236,"pred"
0.679447679,"pred"
0.679447679,"pred"
0.679447679,"pred"
0.679447679,"pred"
0.679447679,"pred"
0.308214566,"pred"
0.375403601,"pred"
0.375403601,"pred"
0.375403601,"pred"
0.375403601,"pred"
0.766332685999999,"pred"
0.766332685999999,"pred"
0.766332685999999,"pred"
0.766332685999999,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.836406914,"pred"
0.413177069,"pred"
0.413177069,"pred"
0.829067145,"pred"
0.829067145,"pred"
0.395698897999999,"pred"
0.513736248,"pred"
0.513736248,"pred"
0.513736248,"pred"
0.513736248,"pred"
0.827451279,"pred"
0.827451279,"pred"
0.827451279,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
1.038803175,"pred"
0.840343042,"pred"
0.840343042,"pred"
1.071412464,"pred"
1.071412464,"pred"
0.843778406,"pred"
0.894698275,"pred"
0.894698275,"pred"
0.894698275,"pred"
0.894698275,"pred"
1.257914969,"pred"
1.257914969,"pred"
1.257914969,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
1.00187671799999,"pred"
0.9863189,"pred"
0.9863189,"pred"
0.981236327999999,"pred"
0.96601169,"pred"
0.96601169,"pred"
0.96601169,"pred"
0.96601169,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.739901425,"pred"
0.729552433,"pred"
0.729552433,"pred"
0.519051702999999,"pred"
0.519051702999999,"pred"
0.519051702999999,"pred"
0.519051702999999,"pred"
0.519051702999999,"pred"
0.865879220999999,"pred"
1.101410573,"pred"
1.101410573,"pred"
1.101410573,"pred"
1.101410573,"pred"
0.70137597,"pred"
0.70137597,"pred"
0.70137597,"pred"
0.70137597,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.800419845,"pred"
0.452279337,"pred"
0.452279337,"pred"
0.981926042,"pred"
0.981926042,"pred"
0.981926042,"pred"
0.289900502,"pred"
0.600931481,"pred"
0.600931481,"pred"
0.600931481,"pred"
0.600931481,"pred"
0.607130207,"pred"
0.607130207,"pred"
0.607130207,"pred"
0.607130207,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.960117433,"pred"
0.865456100999999,"pred"
0.865456100999999,"pred"
1.061255757,"pred"
1.061255757,"pred"
0.786724190999999,"pred"
0.895175229,"pred"
0.895175229,"pred"
0.895175229,"pred"
0.895175229,"pred"
0.985199785999999,"pred"
0.985199785999999,"pred"
0.985199785999999,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.808392409,"pred"
0.546216068,"pred"
0.546216068,"pred"
0.95091826,"pred"
0.95091826,"pred"
0.95091826,"pred"
0.95091826,"pred"
0.95091826,"pred"
0.238800246,"pred"
0.35461751,"pred"
0.35461751,"pred"
0.35461751,"pred"
0.35461751,"pred"
0.250173146,"pred"
0.250173146,"pred"
0.250173146,"pred"
0.250173146,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.994501106,"pred"
0.356400875,"pred"
0.356400875,"pred"
0.884312032999999,"pred"
0.884312032999999,"pred"
0.884312032999999,"pred"
0.343871147,"pred"
0.601580783,"pred"
0.601580783,"pred"
0.601580783,"pred"
0.601580783,"pred"
1.061208504,"pred"
1.061208504,"pred"
1.061208504,"pred"
1.061208504,"pred"
1.061208504,"pred"
1.061208504,"pred"
0.768265169,"pred"
0.768265169,"pred"
0.768265169,"pred"
0.998092702,"pred"
0.760044310999999,"pred"
0.760044310999999,"pred"
0.760044310999999,"pred"
0.760044310999999,"pred"
0.96517914,"pred"
0.96517914,"pred"
1,"pred"
1,"pred"
1,"pred"
1.130212458,"pred"
1.130212458,"pred"
1.130212458,"pred"
1.130212458,"pred"
0.855143155999999,"pred"
0.855518969,"pred"
0.996460642,"pred"
0.996460642,"pred"
0.996460642,"pred"
0.996460642,"pred"
0.968835057,"pred"
0.968835057,"pred"
0.968835057,"pred"
0.968835057,"pred"
0.298716908,"pred"
0.903349487,"pred"
0.903349487,"pred"
0.903349487,"pred"
0.903349487,"pred"
0.903349487,"pred"
0.903349487,"pred"
0.903349487,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.077192845,"pred"
1.077192845,"pred"
1.077192845,"pred"
1.027729012,"pred"
0.727919055,"pred"
0.727919055,"pred"
0.727919055,"pred"
0.663615055,"pred"
0.663615055,"pred"
0.663615055,"pred"
0.687322298,"pred"
0.18729994,"pred"
0.18729994,"pred"
0.18729994,"pred"
0.18729994,"pred"
0.677612735999999,"pred"
0.677612735999999,"pred"
1,"pred"
1,"pred"
1,"pred"
0.990173389,"pred"
0.990173389,"pred"
0.990173389,"pred"
0.990173389,"pred"
0.687223384,"pred"
0.622468892,"pred"
0.81727147,"pred"
0.81727147,"pred"
0.81727147,"pred"
0.805343633,"pred"
0.78446542,"pred"
0.78446542,"pred"
0.78446542,"pred"
0.78446542,"pred"
0.393929675,"pred"
0.393929675,"pred"
1,"pred"
1,"pred"
1,"pred"
0.894536404,"pred"
0.894536404,"pred"
0.894536404,"pred"
0.894536404,"pred"
0.875237427,"pred"
1.167926598,"pred"
0.879557207999999,"pred"
0.879557207999999,"pred"
0.879557207999999,"pred"
1.06243046,"pred"
0.790147229,"pred"
0.790147229,"pred"
0.790147229,"pred"
0.790147229,"pred"
0.801465731,"pred"
0.801465731,"pred"
0.801465731,"pred"
0.801465731,"pred"
0.801465731,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.065464096,"pred"
1.065464096,"pred"
1.065464096,"pred"
1.065464096,"pred"
1.072082019,"pred"
0.925682024,"pred"
1.221056723,"pred"
1.221056723,"pred"
1.221056723,"pred"
1.023041974,"pred"
0.83481984,"pred"
1.165962491,"pred"
1.165962491,"pred"
1.165962491,"pred"
1.165962491,"pred"
1.165962491,"pred"
1.165962491,"pred"
1.165962491,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.832972363,"pred"
0.832972363,"pred"
0.832972363,"pred"
0.763468409,"pred"
0.715867289,"pred"
0.468791995,"pred"
0.468791995,"pred"
0.468791995,"pred"
0.468791995,"pred"
0.177747343,"pred"
0.177747343,"pred"
0.177747343,"pred"
0.177747343,"pred"
0.224608831,"pred"
0.224608831,"pred"
0.224608831,"pred"
0.224608831,"pred"
0.256554011,"pred"
0.256554011,"pred"
0.256554011,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.340315934,"pred"
0.340315934,"pred"
0.340315934,"pred"
0.340315934,"pred"
0.39418643,"pred"
0.294755389,"pred"
0.294755389,"pred"
0.294755389,"pred"
0.978083117,"pred"
0.978083117,"pred"
0.978083117,"pred"
0.978083117,"pred"
1.006855453,"pred"
1.006855453,"pred"
1.006855453,"pred"
1.006855453,"pred"
0.932526555,"pred"
0.932526555,"pred"
0.932526555,"pred"
0.932526555,"pred"
1.034965796,"pred"
1.034965796,"pred"
1.034965796,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.937078923,"pred"
0.937078923,"pred"
0.937078923,"pred"
0.937078923,"pred"
1.016425053,"pred"
0.974256905999999,"pred"
0.974256905999999,"pred"
0.974256905999999,"pred"
1.046387039,"pred"
1.046387039,"pred"
1.046387039,"pred"
0.99086435,"pred"
0.714233485999999,"pred"
0.714233485999999,"pred"
0.714233485999999,"pred"
0.714233485999999,"pred"
1.035895529,"pred"
1.035895529,"pred"
1.035895529,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.04462209,"pred"
1.04462209,"pred"
1.04462209,"pred"
1.04462209,"pred"
1.008329692,"pred"
1.022620472,"pred"
1.022620472,"pred"
1.022620472,"pred"
0.262646186,"pred"
0.262646186,"pred"
0.262646186,"pred"
0.262646186,"pred"
0.694288685,"pred"
0.694288685,"pred"
0.694288685,"pred"
0.694288685,"pred"
0.319146946,"pred"
0.724761786,"pred"
0.724761786,"pred"
0.724761786,"pred"
0.724761786,"pred"
0.724761786,"pred"
0.724761786,"pred"
0.724761786,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.684722077,"pred"
0.684722077,"pred"
0.684722077,"pred"
0.638599461,"pred"
0.438913941,"pred"
0.438913941,"pred"
0.438913941,"pred"
0.821387396,"pred"
0.821387396,"pred"
0.821387396,"pred"
0.821387396,"pred"
0.727490181,"pred"
0.727490181,"pred"
0.727490181,"pred"
0.727490181,"pred"
0.663960042,"pred"
0.663960042,"pred"
0.663960042,"pred"
0.663960042,"pred"
0.766190497,"pred"
0.766190497,"pred"
0.766190497,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.875293,"pred"
0.875293,"pred"
0.875293,"pred"
0.875293,"pred"
0.822986069,"pred"
0.72956227,"pred"
0.72956227,"pred"
0.72956227,"pred"
0.734009455,"pred"
0.734009455,"pred"
0.734009455,"pred"
0.734009455,"pred"
0.731676684,"pred"
0.731676684,"pred"
0.731676684,"pred"
0.731676684,"pred"
0.608710947999999,"pred"
0.608710947999999,"pred"
0.608710947999999,"pred"
0.608710947999999,"pred"
0.64793979,"pred"
0.64793979,"pred"
0.64793979,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.749898593,"pred"
0.749898593,"pred"
0.749898593,"pred"
0.749898593,"pred"
0.654109299,"pred"
0.65312122,"pred"
0.65312122,"pred"
0.65312122,"pred"
0.817327235999999,"pred"
0.817327235999999,"pred"
0.817327235999999,"pred"
0.837488935,"pred"
0.530441175,"pred"
0.583459907999999,"pred"
0.583459907999999,"pred"
0.583459907999999,"pred"
0.583459907999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.911138412,"pred"
0.911138412,"pred"
0.911138412,"pred"
0.561270597,"pred"
0.680021354,"pred"
0.828809795,"pred"
0.828809795,"pred"
0.828809795,"pred"
0.828809795,"pred"
0.838142842,"pred"
0.838142842,"pred"
0.838142842,"pred"
0.838142842,"pred"
0.692443620999999,"pred"
0.692443620999999,"pred"
0.692443620999999,"pred"
0.692443620999999,"pred"
1.076881972,"pred"
1.076881972,"pred"
1.076881972,"pred"
1.076881972,"pred"
1.076881972,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.874329577,"pred"
0.874329577,"pred"
0.874329577,"pred"
0.874329577,"pred"
0.831151529,"pred"
0.701116292,"pred"
0.701116292,"pred"
0.701116292,"pred"
0.976607147999999,"pred"
0.976607147999999,"pred"
0.976607147999999,"pred"
0.976607147999999,"pred"
0.986275154,"pred"
0.986275154,"pred"
0.986275154,"pred"
0.986275154,"pred"
0.877310921,"pred"
0.877310921,"pred"
0.877310921,"pred"
0.877310921,"pred"
0.969363679,"pred"
0.969363679,"pred"
1,"pred"
1,"pred"
1,"pred"
0.987667923,"pred"
0.987667923,"pred"
0.987667923,"pred"
0.987667923,"pred"
1.05500087099999,"pred"
0.989076363,"pred"
0.989076363,"pred"
0.989076363,"pred"
0.998898464,"pred"
0.998898464,"pred"
0.998898464,"pred"
0.893092777,"pred"
0.767391020999999,"pred"
0.767391020999999,"pred"
0.767391020999999,"pred"
0.767391020999999,"pred"
0.804562305999999,"pred"
0.804562305999999,"pred"
0.804562305999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.18007098099999,"pred"
1.18007098099999,"pred"
1.18007098099999,"pred"
1.18007098099999,"pred"
0.82281966,"pred"
0.973983414,"pred"
1.105398852,"pred"
1.105398852,"pred"
1.105398852,"pred"
0.956238605,"pred"
0.94955922,"pred"
0.94955922,"pred"
0.94955922,"pred"
0.94955922,"pred"
0.911053243,"pred"
0.911053243,"pred"
0.911053243,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.189017821,"pred"
1.189017821,"pred"
1.189017821,"pred"
1.189017821,"pred"
0.971294409,"pred"
1.023418684,"pred"
0.832635457999999,"pred"
0.832635457999999,"pred"
0.832635457999999,"pred"
1.152066901,"pred"
0.700187044,"pred"
0.896539118,"pred"
0.896539118,"pred"
0.896539118,"pred"
0.896539118,"pred"
0.896539118,"pred"
0.896539118,"pred"
0.896539118,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.908315370999999,"pred"
0.908315370999999,"pred"
0.908315370999999,"pred"
0.91338229,"pred"
0.827680255,"pred"
1.07712535,"pred"
1.07712535,"pred"
1.07712535,"pred"
1.089231989,"pred"
0.735215973,"pred"
0.735215973,"pred"
0.735215973,"pred"
0.735215973,"pred"
0.975554820999999,"pred"
0.975554820999999,"pred"
0.975554820999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.953106835,"pred"
0.953106835,"pred"
0.953106835,"pred"
0.953106835,"pred"
0.777485355,"pred"
1.005479276,"pred"
0.816747425999999,"pred"
0.816747425999999,"pred"
0.816747425999999,"pred"
0.816747425999999,"pred"
0.810313002,"pred"
0.810313002,"pred"
0.810313002,"pred"
0.810313002,"pred"
0.572615652,"pred"
0.682068800999999,"pred"
0.682068800999999,"pred"
0.682068800999999,"pred"
0.682068800999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.322627965,"pred"
1.322627965,"pred"
1.322627965,"pred"
0.634364791,"pred"
0.667031962,"pred"
0.667031962,"pred"
0.667031962,"pred"
1.030774096,"pred"
1.030774096,"pred"
1.030774096,"pred"
0.2781018,"pred"
0.684129539,"pred"
0.684129539,"pred"
0.684129539,"pred"
0.684129539,"pred"
0.401127236,"pred"
0.401127236,"pred"
1,"pred"
1,"pred"
1,"pred"
0.952882456,"pred"
0.952882456,"pred"
0.952882456,"pred"
0.952882456,"pred"
0.794461915999999,"pred"
0.510685867,"pred"
1.232725254,"pred"
1.232725254,"pred"
1.232725254,"pred"
0.895270089,"pred"
0.787052092,"pred"
0.787052092,"pred"
0.787052092,"pred"
0.787052092,"pred"
0.835520183,"pred"
0.835520183,"pred"
0.835520183,"pred"
0.835520183,"pred"
0.835520183,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.019863149,"pred"
1.019863149,"pred"
1.019863149,"pred"
1.019863149,"pred"
0.890393735,"pred"
0.896528546,"pred"
0.896528546,"pred"
0.896528546,"pred"
0.730416597,"pred"
0.730416597,"pred"
0.730416597,"pred"
0.800603918,"pred"
0.857415983,"pred"
0.819367447,"pred"
0.819367447,"pred"
0.819367447,"pred"
0.819367447,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.999681888,"pred"
0.999681888,"pred"
0.999681888,"pred"
0.913412244,"pred"
0.906774185999999,"pred"
0.906774185999999,"pred"
0.906774185999999,"pred"
0.731209902,"pred"
0.636354617999999,"pred"
0.636354617999999,"pred"
0.568475391,"pred"
0.568475391,"pred"
0.568475391,"pred"
0.568475391,"pred"
0.568475391,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.638751663,"pred"
0.639875916,"pred"
0.639875916,"pred"
0.639875916,"pred"
0.639875916,"pred"
0.847424420999999,"pred"
0.847424420999999,"pred"
0.847424420999999,"pred"
0.580430227,"pred"
0.425688847,"pred"
0.425688847,"pred"
0.511200459,"pred"
0.511200459,"pred"
0.511200459,"pred"
0.511200459,"pred"
0.511200459,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.427842936,"pred"
0.514968007,"pred"
0.514968007,"pred"
0.514968007,"pred"
0.514968007,"pred"
0.514968007,"pred"
0.514968007,"pred"
0.529988199999999,"pred"
0.529988199999999,"pred"
0.529988199999999,"pred"
0.529988199999999,"pred"
0.832458799999999,"pred"
0.755859414,"pred"
0.755859414,"pred"
0.755859414,"pred"
0.755859414,"pred"
0.755859414,"pred"
0.755859414,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.802032610999999,"pred"
0.802032610999999,"pred"
0.802032610999999,"pred"
0.802032610999999,"pred"
0.711430883,"pred"
0.80939086,"pred"
0.80939086,"pred"
0.80939086,"pred"
0.80939086,"pred"
0.813960162,"pred"
0.813960162,"pred"
0.813960162,"pred"
0.522930966,"pred"
0.481358378,"pred"
0.481358378,"pred"
0.481358378,"pred"
0.481358378,"pred"
0.481358378,"pred"
0.481358378,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.383569019,"pred"
0.383569019,"pred"
0.383569019,"pred"
0.383569019,"pred"
0.273593765,"pred"
0.365678682999999,"pred"
0.365678682999999,"pred"
0.365678682999999,"pred"
0.365678682999999,"pred"
0.365678682999999,"pred"
0.365678682999999,"pred"
0.292217558999999,"pred"
0.292217558999999,"pred"
0.292217558999999,"pred"
0.292217558999999,"pred"
0.538350374,"pred"
0.582236929,"pred"
0.582236929,"pred"
0.582236929,"pred"
0.738390967,"pred"
0.738390967,"pred"
0.738390967,"pred"
0.738390967,"pred"
0.738390967,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.375717556,"pred"
0.728581488,"pred"
0.728581488,"pred"
0.728581488,"pred"
0.728581488,"pred"
0.728581488,"pred"
0.728581488,"pred"
0.704374197,"pred"
0.704374197,"pred"
0.704374197,"pred"
0.704374197,"pred"
1.008016624,"pred"
0.787350035,"pred"
0.787350035,"pred"
0.993159685999999,"pred"
0.993159685999999,"pred"
0.993159685999999,"pred"
0.993159685999999,"pred"
0.993159685999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.626800222999999,"pred"
0.730660804,"pred"
0.730660804,"pred"
0.730660804,"pred"
0.730660804,"pred"
0.752356835,"pred"
0.752356835,"pred"
0.752356835,"pred"
0.825476653,"pred"
0.791405685999999,"pred"
0.791405685999999,"pred"
0.791405685999999,"pred"
0.581363027,"pred"
0.581363027,"pred"
0.581363027,"pred"
0.581363027,"pred"
0.581363027,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.792271374,"pred"
0.911066977,"pred"
0.911066977,"pred"
0.911066977,"pred"
0.911066977,"pred"
0.911066977,"pred"
0.685854415,"pred"
0.685854415,"pred"
0.961762270999999,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
0.267038157,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.359694186,"pred"
0.208605977,"pred"
0.620887544,"pred"
0.620887544,"pred"
0.620887544,"pred"
0.620887544,"pred"
0.620887544,"pred"
0.620887544,"pred"
0.620887544,"pred"
0.340649088,"pred"
0.340649088,"pred"
0.811956290999999,"pred"
0.634516227,"pred"
0.634516227,"pred"
0.634516227,"pred"
0.603613941,"pred"
0.603613941,"pred"
0.603613941,"pred"
0.603613941,"pred"
0.603613941,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.625541135,"pred"
0.771097303,"pred"
0.771097303,"pred"
0.771097303,"pred"
0.771097303,"pred"
1.110894634,"pred"
1.110894634,"pred"
1.110894634,"pred"
1.370796331,"pred"
1.110992265,"pred"
1.110992265,"pred"
1.110992265,"pred"
1.110992265,"pred"
1.110992265,"pred"
1.110992265,"pred"
1,"pred"
1,"pred"
